,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,latitude,longitude,lat_3857,lon_3857
389,1976018358,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/108570994,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grolloo - Grollooërveld - Bos aan de Soartendijk,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.9,6.6,5000.0,,,,,,2015-09-11T00:00:00Z,11,9,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.108570994,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.021Z,,,52.928123346436,6.6120186927019,736046.5539871819,6969713.735786125
390,1976018857,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/108571003,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grolloo - Grollooërveld - Bos aan de Soartendijk,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.9,6.6,5000.0,,,,,,2015-09-11T00:00:00Z,11,9,2015,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.108571003,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.677Z,,,52.926536022167,6.614456969082299,736317.9816722613,6969420.616882202
391,1954001906,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81903664,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Vlijmen - Bosje Hooge Bank,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.65,5.15,5000.0,,,,,,2014-02-23T00:00:00Z,23,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81903664,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.896Z,,,51.670481858100004,5.19856452855,578701.5561741603,6740762.245780448
392,1954002384,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81901498,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Nijmegen - Hengstdal,Gelderland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.8,5.85,5000.0,,,,,,2014-02-23T00:00:00Z,23,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81901498,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.932Z,,,51.8331256279,5.89353924617,656065.7878538178,6770008.485961414
393,1954025354,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81836595,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Den Haag - De Uithof,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.0,4.2,5000.0,,,,,,2014-02-19T00:00:00Z,19,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81836595,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.658Z,,,52.0402368417,4.23926097313,471912.372868629,6807404.063736255
394,1954074801,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81695163,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.45,5.45,5000.0,,,,,,2014-02-12T00:00:00Z,12,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81695163,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.918Z,,,51.4662365684,5.46056985855,607867.856094884,6704183.664162619
395,1954082994,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81668412,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Molenhoek - Mulderskop zuid,Limburg,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,5.85,5000.0,,,,,,2014-02-04T00:00:00Z,4,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81668412,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:44.775Z,,,51.7774532403,5.8886361121,655519.9734658542,6759985.740343499
396,1954097235,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81627319,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Arnhem - Bakenhof,Gelderland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.95,5.9,5000.0,,,,,,2013-06-20T00:00:00Z,20,6,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81627319,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.616Z,,,51.963106236899996,5.92470115051,659534.7151770953,6793457.335871509
397,1954097462,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81626017,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Opende,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,6.15,5000.0,,,,,,2010-10-30T00:00:00Z,30,10,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81626017,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.599Z,,,53.172640101199995,6.19699540548,689846.3729862896,7014995.730420186
398,1954097649,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81625681,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Opende,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,6.15,5000.0,,,,,,2010-10-29T00:00:00Z,29,10,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81625681,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.042Z,,,53.172558106800004,6.1971885245300005,689867.870900598,7014980.502731909
399,1954111271,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81578502,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Den Haag - Zorgvliet,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.05,4.25,5000.0,,,,,,2014-02-04T00:00:00Z,4,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81578502,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.232Z,,,52.0911092189,4.2878584563699995,477322.2199567404,6816615.963952833
400,1954121109,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81538905,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Sallandse Heuvelrug - Remmersbos en Varkensbos,Overijssel,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.3,6.35,5000.0,,,,,,2014-02-02T00:00:00Z,2,2,2014,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81538905,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.852Z,,,52.334531,6.373771,709524.942152934,6860840.445127311
401,1954226859,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/81206514,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Opende,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,6.15,5000.0,,,,,,2010-10-10T00:00:00Z,10,10,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.81206514,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.621Z,,,53.1725211289,6.19713756256,689862.1978400478,7014973.635346406
402,1954341763,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80885747,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Pieterburen,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.35,6.45,5000.0,,,,,,2010-10-03T00:00:00Z,3,10,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80885747,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.037Z,,,53.3996434682,6.46074598655,719206.9533674319,7057266.004220913
403,1954341945,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80885596,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Pieterburen,Groningen,,2,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.35,6.45,5000.0,,,,,,2010-10-03T00:00:00Z,3,10,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80885596,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.492Z,,,53.3996434682,6.46074598655,719206.9533674319,7057266.004220913
404,1954382331,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80763804,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Opende,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,6.15,5000.0,,,,,,2010-10-01T00:00:00Z,1,10,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80763804,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.637Z,,,53.172643316700004,6.19699540548,689846.3729862896,7014996.32759122
405,1954398919,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80707931,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Niehove,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.25,6.35,5000.0,,,,,,2013-07-04T00:00:00Z,4,7,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80707931,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.951Z,,,53.290430890699994,6.366187389939999,708680.73854268,7036901.507832239
406,1954407490,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80680895,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grave - Binnenstad,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,5.7,5000.0,,,,,,2013-12-18T00:00:00Z,18,12,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80680895,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.636Z,,,51.7600442979,5.73692690581,638631.7818729997,6756854.132461713
407,1954418555,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80646480,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Dordrecht - Het Reeland,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.8,4.65,5000.0,,,,,,2013-07-17T00:00:00Z,17,7,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80646480,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.775Z,,,51.8045946508,4.68458198011,521485.2806051904,6764870.48446506
408,1954420732,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80641395,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grave - Binnenstad,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,5.7,5000.0,,,,,,2013-12-15T00:00:00Z,15,12,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80641395,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.202Z,,,51.7600576571,5.73699387722,638639.2370962586,6756856.535118628
409,1954441866,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80577358,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grave - Binnenstad,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,5.7,5000.0,,,,,,2013-12-10T00:00:00Z,10,12,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80577358,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.601Z,,,51.760064219899995,5.73695909232,638635.3648589035,6756857.715440828
410,1954443943,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80571880,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eys - Piepert,Limburg,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,50.8,5.9,5000.0,,,,,,2013-06-24T00:00:00Z,24,6,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80571880,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.599Z,,,50.8274913024,5.91314792546,658248.6160475091,6590835.473631006
411,1954444941,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80567618,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Hardenberg (gemeente) ,Overijssel,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.55,6.5,5000.0,,,,,,2013-12-09T00:00:00Z,9,12,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80567618,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.315Z,,,52.5852161774,6.530170440669999,726935.2482486712,6906639.67401475
412,1954462854,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80504342,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven,Noord-Brabant,,2,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.45,5.45,5000.0,,,,,,2013-12-02T00:00:00Z,2,12,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80504342,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.322Z,,,51.4628043058,5.4507476091400004,606774.4482921183,6703570.376433624
413,1954471412,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80475503,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Jubbega (dorpsgebied),Friesland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.95,6.05,5000.0,,,,,,2013-09-24T00:00:00Z,24,9,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80475503,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.683Z,,,52.9845750024,6.09624451026,678630.8346334326,6980145.222837612
414,1954471423,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80475496,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Jubbega (dorpsgebied),Friesland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.95,6.05,5000.0,,,,,,2013-09-24T00:00:00Z,24,9,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80475496,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.578Z,,,52.9845750024,6.09624451026,678630.8346334326,6980145.222837612
415,1954498246,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80387527,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Opende,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,6.15,5000.0,,,,,,2010-09-11T00:00:00Z,11,9,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80387527,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.493Z,,,53.1726465321,6.19697218761,689843.7883848237,7014996.924743723
416,1954509593,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80350463,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Lauwersmeer - Jaap Deensgat,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.35,6.25,5000.0,,,,,,2013-08-01T00:00:00Z,1,8,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80350463,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.608Z,,,53.3621285941,6.251407116649999,695903.4569669245,7050264.850165882
417,1954518511,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80319722,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Den Helder - Het Refugium/ Doggersplaats,Noord-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.9,4.7,5000.0,,,,,,2013-11-16T00:00:00Z,16,11,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80319722,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.628Z,,,52.93760338,4.72572326573,526065.1075709894,6971464.564135321
418,1954530184,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80281236,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Meppel - Oosterboer,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.65,6.2,5000.0,,,,,,2013-10-07T00:00:00Z,7,10,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80281236,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.856Z,,,52.6939942525,6.22006416321,692414.3753500265,6926594.5157091515
419,1954539027,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80252559,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Eindhoven - Stratumse Heide,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.4,5.5,5000.0,,,,,,2013-11-03T00:00:00Z,3,11,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80252559,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.624Z,,,51.4078797601,5.50729930401,613069.7541685431,6693762.550251107
420,1954541358,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80243754,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Noordwijk (ZH),Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.2,4.4,5000.0,,,,,,2013-09-08T00:00:00Z,8,9,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80243754,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.662Z,,,52.239392878000004,4.44273993111,494563.54685810854,6843527.039655839
421,1954557886,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80175762,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Opende,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.15,6.15,5000.0,,,,,,2010-08-29T00:00:00Z,29,8,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80175762,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.624Z,,,53.1725709687,6.197201935569999,689869.3638107416,7014982.891393157
422,1954591455,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80017288,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Pieterburen,Groningen,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,53.35,6.45,5000.0,,,,,,2010-08-22T00:00:00Z,22,8,2010,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80017288,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.620Z,,,53.3996722541,6.46032219753,719159.7773895217,7057271.378713158
423,1954591645,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/80015791,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Kaatsheuvel - Polder Beoosten de 's-Gravenmoersche Vaart,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.6,4.95,5000.0,,,,,,2013-11-01T00:00:00Z,1,11,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.80015791,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.984Z,,,51.648476243500006,4.98654490337,555099.6394609419,6736813.317764686
424,1954597430,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/79994136,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grave - Binnenstad,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,5.7,5000.0,,,,,,2013-10-31T00:00:00Z,31,10,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.79994136,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.650Z,,,51.760064271800005,5.7369572483,638635.159583536,6756857.724775067
425,1954597594,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/79992014,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Hazerswoude - Rijndijk,Zuid-Holland,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.1,4.55,5000.0,,,,,,2013-10-25T00:00:00Z,25,10,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.79992014,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:43.774Z,,,52.1281533725,4.5975422859199995,511796.0661691573,6823330.479161419
426,1954611359,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/79937013,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Meppel - Oosterboer,Drenthe,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,52.65,6.2,5000.0,,,,,,2013-09-06T00:00:00Z,6,9,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.79937013,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.740Z,,,52.6938121837,6.22010707855,692419.1526638225,6926561.074515283
427,1954617626,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/79916362,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,Episyrphus balteatus,,SPECIES,"Episyrphus balteatus (De Geer, 1776)",Episyrphus balteatus,,NL,Grave - Binnenstad,Noord-Brabant,,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,51.75,5.7,5000.0,,,,,,2013-10-26T00:00:00Z,26,10,2013,1536449,1536449,HUMAN_OBSERVATION,,Observations,OBS.79916362,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,2019-09-20T20:15:42.603Z,,,51.7600309128,5.73684476316,638622.6377950293,6756851.725147388
